2025-09-30 01:52:17, qwer, 로그인
2025-09-30 02:30:42, qwer, 탭 '가상환경 구축' 선택
2025-09-30 02:30:42, qwer, 탭 '챗봇 데이터 만들기' 선택
2025-09-30 02:31:18, qwer, 로그인
2025-09-30 02:31:18, qwer, 탭 '지난 시간에 우리는' 선택
2025-09-30 02:31:18, qwer, 탭 '학습목표' 선택
2025-09-30 02:31:18, qwer, 로그인
2025-09-30 02:31:18, qwer, 탭 '시각화의 개념' 선택
2025-09-30 02:31:18, qwer, 탭 '학습목표' 선택
2025-09-30 02:31:18, qwer, 탭 '아나콘다 설치' 선택
2025-09-30 02:31:18, qwer, 탭 '가상환경 구축' 선택
2025-09-30 02:31:18, qwer, 탭 '챗봇 데이터 만들기' 선택
2025-09-30 02:34:05, qwer, 로그인
2025-09-30 02:34:05, qwer, 탭 '지난 시간에 우리는' 선택
2025-09-30 02:34:05, qwer, 탭 '학습목표' 선택
2025-09-30 02:34:05, qwer, 로그인
2025-09-30 02:34:05, qwer, 탭 '시각화의 개념' 선택
2025-09-30 02:34:05, qwer, 탭 '학습목표' 선택
2025-09-30 02:34:05, qwer, 탭 '아나콘다 설치' 선택
2025-09-30 02:34:05, qwer, 탭 '가상환경 구축' 선택
2025-09-30 02:34:05, qwer, 탭 '챗봇 데이터 만들기' 선택
2025-09-30 02:35:12, qwer, 로그인
2025-09-30 02:35:12, qwer, 탭 '지난 시간에 우리는' 선택
2025-09-30 02:35:12, qwer, 탭 '학습목표' 선택
2025-09-30 02:35:13, qwer, 로그인
2025-09-30 02:35:13, qwer, 탭 '시각화의 개념' 선택
2025-09-30 02:35:13, qwer, 탭 '학습목표' 선택
2025-09-30 02:35:13, qwer, 탭 '아나콘다 설치' 선택
2025-09-30 02:35:13, qwer, 탭 '가상환경 구축' 선택
2025-09-30 02:35:13, qwer, 탭 '챗봇 데이터 만들기' 선택
2025-09-30 03:45:22, qwer, 로그인
2025-09-30 03:45:22, qwer, 탭 '지난 시간에 우리는' 선택
2025-09-30 03:45:22, qwer, 탭 '학습목표' 선택
2025-09-30 03:45:22, qwer, 로그인
2025-09-30 03:45:22, qwer, 탭 '시각화의 개념' 선택
2025-09-30 03:45:23, qwer, 로그인
2025-09-30 03:45:23, qwer, 탭 '남방 진동' 선택
2025-09-30 03:45:23, qwer, 탭 '엘리뇨와 라니냐' 선택
2025-09-30 03:45:23, qwer, 탭 '개념 다지기' 선택
2025-09-30 03:45:23, qwer, 탭 '실습하기' 선택
2025-09-30 03:45:23, qwer, 탭 '파일 업로드' 선택
2025-09-30 03:50:38, qwer, 로그인
2025-09-30 03:50:38, qwer, 탭 '시각화의 개념' 선택
2025-09-30 03:50:39, qwer, 로그인
2025-09-30 03:50:39, qwer, 탭 '남방 진동' 선택
2025-09-30 03:50:39, qwer, 탭 '엘리뇨와 라니냐' 선택
2025-09-30 03:50:39, qwer, 탭 '우리나라 기후에 미치는 영향' 선택
2025-09-30 03:50:39, qwer, 탭 '엘리뇨와 라니냐의 기준' 선택
2025-09-30 03:50:39, qwer, 탭 '파일 업로드' 선택
2025-09-30 03:52:53, qwer, 로그인
2025-09-30 03:52:53, qwer, 탭 '지난 시간에 우리는' 선택
2025-09-30 03:52:53, qwer, 탭 '학습목표' 선택
2025-09-30 03:52:56, qwer, 로그인
2025-09-30 03:52:56, qwer, 탭 '남방 진동' 선택
2025-09-30 03:52:56, qwer, 탭 '엘리뇨와 라니냐' 선택
2025-09-30 03:52:56, qwer, 탭 '우리나라 기후에 미치는 영향' 선택
2025-09-30 03:52:56, qwer, 탭 '엘리뇨와 라니냐의 기준' 선택
2025-09-30 03:52:56, qwer, 탭 '파일 업로드' 선택
